avg_ps,min_ps,max_ps,burst_ps,pause_ps
8.0,-112.0,104.0,-520.0,480.0
48.0,-88.0,176.0,-480.0,496.0
32.0,-112.0,168.0,-496.0,480.0
48.0,-112.0,152.0,-472.0,496.0
48.0,-64.0,152.0,-496.0,504.0
56.0,-40.0,176.0,-448.0,496.0
48.0,-48.0,192.0,-472.0,480.0
56.0,-48.0,192.0,-504.0,496.0
56.0,-48.0,200.0,-496.0,496.0
48.0,-64.0,200.0,-504.0,496.0
32.0,-112.0,128.0,-480.0,480.0
32.0,-72.0,128.0,-480.0,480.0
48.0,-72.0,152.0,-504.0,480.0
48.0,-72.0,192.0,-496.0,480.0
48.0,-88.0,168.0,-472.0,496.0
48.0,-96.0,152.0,-456.0,480.0
48.0,-112.0,144.0,-504.0,496.0
24.0,-88.0,144.0,-504.0,496.0
24.0,-96.0,152.0,-504.0,480.0
24.0,-96.0,128.0,-480.0,480.0
56.0,-48.0,200.0,-480.0,496.0
72.0,-40.0,192.0,-448.0,480.0
80.0,-64.0,200.0,-480.0,496.0
56.0,-96.0,192.0,-448.0,480.0
48.0,-96.0,176.0,-480.0,496.0
48.0,-88.0,152.0,-504.0,496.0
72.0,-72.0,216.0,-504.0,496.0
104.0,-16.0,232.0,-496.0,496.0
72.0,-40.0,176.0,-504.0,496.0
72.0,-112.0,176.0,-496.0,496.0
56.0,-120.0,200.0,-496.0,496.0
48.0,-88.0,200.0,-504.0,496.0
72.0,-72.0,192.0,-472.0,480.0
48.0,-64.0,192.0,-400.0,480.0
48.0,-72.0,168.0,-432.0,480.0
80.0,-40.0,192.0,-448.0,496.0
72.0,-88.0,192.0,-432.0,496.0
48.0,-72.0,192.0,-480.0,480.0
48.0,-72.0,168.0,-456.0,480.0
72.0,-64.0,216.0,-496.0,496.0
72.0,-40.0,192.0,-448.0,480.0
120.0,8.0,312.0,-472.0,496.0
72.0,-48.0,200.0,-448.0,496.0
56.0,-40.0,200.0,-448.0,480.0
56.0,-48.0,192.0,-472.0,496.0
56.0,-40.0,168.0,-448.0,480.0
72.0,-40.0,200.0,-448.0,480.0
56.0,-64.0,200.0,-432.0,480.0
72.0,-16.0,192.0,-504.0,480.0
72.0,-64.0,192.0,-424.0,480.0
72.0,-48.0,200.0,-432.0,480.0
48.0,-64.0,200.0,-504.0,480.0
56.0,-64.0,176.0,-496.0,480.0
48.0,-72.0,176.0,-520.0,520.0
56.0,-40.0,176.0,-432.0,480.0
72.0,-48.0,232.0,-496.0,496.0
72.0,-24.0,200.0,-480.0,480.0
80.0,-72.0,200.0,-480.0,480.0
72.0,-40.0,200.0,-496.0,496.0
48.0,-72.0,152.0,-472.0,496.0
72.0,-48.0,232.0,-472.0,496.0
104.0,8.0,232.0,-384.0,504.0
56.0,-64.0,256.0,-496.0,480.0
48.0,-48.0,144.0,-480.0,480.0
32.0,-88.0,176.0,-504.0,424.0
0.0,-160.0,120.0,-480.0,424.0
32.0,-64.0,176.0,-472.0,432.0
32.0,-112.0,168.0,-384.0,432.0
24.0,-136.0,128.0,-480.0,480.0
0.0,-144.0,120.0,-480.0,424.0
48.0,-72.0,176.0,-472.0,480.0
56.0,-40.0,168.0,-480.0,480.0
56.0,-72.0,176.0,-480.0,480.0
56.0,-72.0,176.0,-480.0,480.0
80.0,-24.0,192.0,-448.0,480.0
72.0,-64.0,176.0,-456.0,496.0
56.0,-40.0,232.0,-496.0,480.0
72.0,-64.0,200.0,-520.0,480.0
104.0,8.0,232.0,-496.0,496.0
72.0,-48.0,192.0,-496.0,496.0
80.0,-88.0,232.0,-432.0,480.0
32.0,-88.0,168.0,-432.0,432.0
