avg_ps,min_ps,max_ps,burst_ps,pause_ps
104.0,-192.0,376.0,-480.0,504.0
32.0,-232.0,232.0,-504.0,496.0
144.0,-88.0,352.0,-520.0,504.0
128.0,-72.0,312.0,-520.0,520.0
72.0,-192.0,328.0,-504.0,520.0
80.0,-192.0,336.0,-496.0,504.0
96.0,-208.0,408.0,-520.0,496.0
128.0,-136.0,352.0,-504.0,504.0
96.0,-120.0,312.0,-480.0,496.0
80.0,-192.0,360.0,-496.0,408.0
96.0,-136.0,360.0,-520.0,504.0
0.0,-216.0,280.0,-432.0,424.0
24.0,-240.0,256.0,-472.0,424.0
24.0,-256.0,288.0,-472.0,408.0
56.0,-120.0,288.0,-480.0,424.0
96.0,-144.0,336.0,-504.0,504.0
72.0,-144.0,328.0,-496.0,496.0
8.0,-208.0,256.0,-528.0,424.0
72.0,-136.0,328.0,-456.0,424.0
56.0,-144.0,328.0,-528.0,408.0
32.0,-256.0,232.0,-528.0,496.0
24.0,-184.0,240.0,-520.0,424.0
-16.0,-216.0,176.0,-400.0,424.0
0.0,-256.0,216.0,-424.0,408.0
24.0,-256.0,264.0,-520.0,424.0
48.0,-240.0,304.0,-496.0,424.0
0.0,-256.0,304.0,-480.0,408.0
-24.0,-288.0,168.0,-504.0,408.0
8.0,-216.0,288.0,-504.0,408.0
48.0,-232.0,352.0,-520.0,504.0
96.0,-120.0,384.0,-472.0,504.0
48.0,-144.0,352.0,-504.0,520.0
56.0,-160.0,280.0,-504.0,408.0
24.0,-240.0,240.0,-504.0,424.0
48.0,-216.0,288.0,-528.0,496.0
0.0,-216.0,264.0,-496.0,408.0
32.0,-256.0,312.0,-504.0,496.0
-48.0,-264.0,232.0,-480.0,424.0
-48.0,-280.0,192.0,-496.0,424.0
-88.0,-264.0,152.0,-504.0,424.0
0.0,-240.0,256.0,-504.0,496.0
0.0,-280.0,256.0,-544.0,496.0
-72.0,-304.0,240.0,-456.0,504.0
-64.0,-312.0,216.0,-528.0,408.0
-16.0,-232.0,168.0,-496.0,496.0
48.0,-256.0,288.0,-520.0,504.0
80.0,-240.0,336.0,-504.0,504.0
32.0,-256.0,280.0,-496.0,496.0
32.0,-216.0,264.0,-496.0,504.0
32.0,-184.0,264.0,-504.0,496.0
80.0,-216.0,304.0,-480.0,520.0
-16.0,-304.0,176.0,-504.0,424.0
56.0,-184.0,280.0,-480.0,520.0
56.0,-232.0,264.0,-480.0,504.0
48.0,-208.0,304.0,-504.0,504.0
104.0,-72.0,312.0,-520.0,520.0
48.0,-232.0,288.0,-480.0,520.0
56.0,-192.0,312.0,-520.0,504.0
32.0,-208.0,232.0,-504.0,496.0
80.0,-192.0,312.0,-528.0,504.0
96.0,-160.0,304.0,-520.0,520.0
128.0,-96.0,360.0,-480.0,520.0
56.0,-160.0,304.0,-504.0,504.0
-16.0,-336.0,264.0,-496.0,424.0
24.0,-304.0,288.0,-520.0,504.0
48.0,-216.0,336.0,-496.0,496.0
32.0,-184.0,336.0,-504.0,504.0
24.0,-256.0,280.0,-520.0,504.0
56.0,-144.0,280.0,-472.0,520.0
56.0,-232.0,288.0,-432.0,520.0
144.0,-88.0,352.0,-528.0,504.0
104.0,-144.0,352.0,-480.0,520.0
80.0,-208.0,360.0,-520.0,504.0
72.0,-192.0,352.0,-504.0,504.0
56.0,-256.0,280.0,-520.0,496.0
48.0,-168.0,304.0,-480.0,496.0
96.0,-160.0,336.0,-472.0,528.0
48.0,-232.0,400.0,-504.0,544.0
-40.0,-288.0,176.0,-528.0,424.0
80.0,-192.0,336.0,-528.0,504.0
56.0,-160.0,328.0,-448.0,504.0
80.0,-160.0,304.0,-504.0,504.0
72.0,-184.0,280.0,-544.0,504.0
48.0,-208.0,280.0,-408.0,504.0
48.0,-192.0,256.0,-456.0,504.0
56.0,-192.0,280.0,-520.0,520.0
48.0,-192.0,328.0,-472.0,520.0
56.0,-192.0,360.0,-456.0,504.0
120.0,-136.0,352.0,-496.0,504.0
120.0,-96.0,360.0,-504.0,504.0
120.0,-160.0,384.0,-520.0,504.0
